hour_index,station,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
2020-05-28 06:00:00+00:00,ORD,72.0,68.0,87.24,220.0,5.0,0.0,29.9,1012.0,10.0,,FEW,OVC,,,5000.0,7000.0,,,,,,,,,,72.0,KORD 280551Z 22005KT 10SM FEW050 OVC070 22/20 A2990 RMK AO2 RAE39 SLP120 6//// T02220200 10261 20222 403060222 58003 PNO $,
2020-05-28 07:00:00+00:00,ORD,72.0,66.0,81.41,200.0,8.0,0.0,29.9,1011.9,10.0,,FEW,OVC,,,3900.0,8000.0,,,,,,,,,,72.0,KORD 280651Z 20008KT 10SM FEW039 OVC080 22/19 A2990 RMK AO2 SLP119 T02220189 PNO $,
2020-05-28 08:00:00+00:00,ORD,72.0,64.0,75.92,200.0,8.0,0.0,29.88,1011.3,10.0,,SCT,BKN,OVC,,3400.0,9500.0,16000.0,,,,,,,,,72.0,KORD 280751Z 20008KT 10SM SCT034 BKN095 OVC160 22/18 A2988 RMK AO2 SLP113 T02220178 $,
2020-05-28 09:00:00+00:00,ORD,71.0,65.0,80.78,190.0,6.0,0.0,29.87,1010.9,10.0,,FEW,OVC,,,3000.0,12000.0,,,,,,,,,,71.1,KORD 280851Z 19006KT 10SM FEW030 OVC120 22/18 A2987 RMK AO2 SLP109 6//// T02170183 58011 $,
2020-05-28 10:00:00+00:00,ORD,70.0,65.0,83.86,200.0,8.0,0.0,29.87,1010.9,10.0,,FEW,BKN,OVC,,3000.0,9000.0,14000.0,,,,,,,,,70.0,KORD 280951Z 20008KT 10SM FEW030 BKN090 OVC140 21/18 A2987 RMK AO2 SLP109 T02110183 $,
2020-05-28 11:00:00+00:00,ORD,70.0,65.0,83.86,200.0,7.0,0.0,29.87,1011.0,10.0,,SCT,BKN,OVC,,2800.0,9500.0,19000.0,,,,,,,,,70.0,KORD 281051Z 20007KT 10SM SCT028 BKN095 OVC190 21/18 A2987 RMK AO2 SLP110 T02110183 $,
2020-05-28 12:00:00+00:00,ORD,70.0,65.0,83.86,190.0,5.0,0.0,29.87,,9.0,,BKN,OVC,,,1200.0,2600.0,,,,,,,,,,70.0,KORD 281137Z 19005KT 9SM BKN012 OVC026 21/18 A2987 RMK AO2 T02110183 $,
2020-05-28 13:00:00+00:00,ORD,71.0,66.0,83.93,200.0,10.0,0.0,29.87,1011.1,5.0,,BKN,BKN,OVC,,1000.0,1700.0,3300.0,,-DZ,,,,,,,71.1,KORD 281251Z 20010KT 5SM -DZ BKN010 BKN017 OVC033 22/19 A2987 RMK AO2 DZB43 SLP111 T02170189 PNO $,
2020-05-28 14:00:00+00:00,ORD,72.0,66.0,81.41,210.0,10.0,0.0,29.87,1011.1,8.0,,SCT,BKN,OVC,,1300.0,2100.0,3800.0,,-DZ,,,,,,,72.0,KORD 281351Z 21010KT 8SM -DZ SCT013 BKN021 OVC038 22/19 A2987 RMK AO2 DZE11B46RAB34E46 SLP111 T02220189 PNO $,
2020-05-28 15:00:00+00:00,ORD,72.0,66.0,81.41,210.0,10.0,0.0,29.87,,9.0,,FEW,BKN,OVC,,1400.0,3800.0,11000.0,,,,,,,,,72.0,KORD 281432Z 21010KT 9SM FEW014 BKN038 OVC110 22/19 A2987 RMK AO2 DZE1353 T02220189 PNO $,
2020-05-28 16:00:00+00:00,ORD,74.0,65.0,73.49,230.0,10.0,0.0,29.85,1010.5,10.0,,FEW,BKN,BKN,,1700.0,6500.0,11000.0,,,,,,,,,73.9,KORD 281551Z 23010KT 10SM FEW017 BKN065 BKN110 23/18 A2985 RMK AO2 SLP105 T02330183 $,
2020-05-28 17:00:00+00:00,ORD,76.0,65.0,68.73,200.0,10.0,0.0,29.86,1010.5,10.0,,FEW,SCT,BKN,OVC,2000.0,2500.0,7500.0,25000.0,-RA,,,,,,,75.9,KORD 281651Z 20010KT 10SM -RA FEW020 SCT025 BKN075 OVC250 24/18 A2986 RMK AO2 RAB37 SLP105 T02440183 PNO $,
2020-05-28 18:00:00+00:00,ORD,78.0,64.0,61.92,220.0,10.0,0.0,29.84,1009.9,10.0,,BKN,BKN,BKN,OVC,3000.0,3500.0,12000.0,25000.0,,,,,,,,78.1,KORD 281751Z 22010KT 10SM BKN030 BKN035 BKN120 OVC250 25/18 A2984 RMK AO2 RAE1656 SLP099 6//// T02560178 10256 20217 58008 PNO $,
2020-05-28 19:00:00+00:00,ORD,82.0,64.0,54.5,240.0,15.0,0.0,29.82,1009.1,10.0,,SCT,BKN,BKN,,3000.0,4100.0,10000.0,,-DZ,,,,,,,83.47,KORD 281851Z 24015KT 10SM -DZ SCT030 BKN041 BKN100 28/18 A2982 RMK AO2 DZB50 SLP091 T02780178 PNO $,
2020-05-28 20:00:00+00:00,ORD,82.0,63.0,52.62,230.0,12.0,0.0,29.8,1008.6,10.0,,SCT,SCT,BKN,,3700.0,10000.0,25000.0,,,,,,,,,83.17,KORD 281951Z 23012KT 10SM SCT037 SCT100 BKN250 28/17 A2980 RMK AO2 DZE1857 SLP086 T02780172 PNO $,
2020-05-28 21:00:00+00:00,ORD,81.0,63.0,54.36,240.0,12.0,0.0,29.79,1008.2,10.0,,SCT,BKN,BKN,,3800.0,8000.0,25000.0,,,,,,,,,82.28,KORD 282051Z 24012KT 10SM SCT038 BKN080 BKN250 27/17 A2979 RMK AO2 RAB21E31 SLP082 6//// T02720172 56017 PNO $,
2020-05-28 22:00:00+00:00,ORD,81.0,61.0,50.65,240.0,13.0,0.0,29.78,1007.8,10.0,,SCT,SCT,BKN,OVC,4500.0,6500.0,11000.0,25000.0,,,,,,,,81.81,KORD 282151Z 24013KT 10SM SCT045 SCT065 BKN110 OVC250 27/16 A2978 RMK AO2 SLP078 PRESENT WX VCSH T02720161 PNO $,
2020-05-28 23:00:00+00:00,ORD,74.0,65.0,73.49,330.0,10.0,0.0,29.79,1008.3,10.0,,SCT,SCT,BKN,,5000.0,8000.0,12000.0,,,,,,,,,73.9,KORD 282251Z 33010KT 10SM SCT050 SCT080 BKN120 23/18 A2979 RMK AO2 SLP083 PRESENT WX VCSH WSHFT 2225 T02330183 $,
2020-05-29 00:00:00+00:00,ORD,71.0,66.0,83.93,350.0,7.0,0.0,29.83,1009.6,10.0,,FEW,BKN,BKN,,1500.0,4500.0,10000.0,,,,,,,,,71.1,KORD 282351Z 35007KT 10SM FEW015 BKN045 BKN100 22/19 A2983 RMK AO2 RAB27E47 SLP096 PRESENT WX VCSH 6//// T02170189 10278 20217 53013 PNO $,
2020-05-29 01:00:00+00:00,ORD,67.0,65.0,93.29,50.0,9.0,0.0,29.83,1009.7,10.0,,FEW,SCT,BKN,,800.0,6500.0,11000.0,,-RA,,,,,,,66.9,KORD 290051Z 05009KT 10SM -RA FEW008 SCT065 BKN110 19/18 A2983 RMK AO2 LTG DSNT S RAB2356 SLP097 T01940183 PNO $,
2020-05-29 02:00:00+00:00,ORD,67.0,64.0,90.4,30.0,7.0,0.0,29.83,,10.0,,BKN,BKN,BKN,OVC,1200.0,11000.0,20000.0,25000.0,,,,,,,,66.9,KORD 290140Z 03007KT 10SM BKN012 BKN110 BKN200 OVC250 19/18 A2983 RMK AO2 RAE0055 T01940178 PNO $,
2020-05-29 03:00:00+00:00,ORD,67.0,62.0,84.56,100.0,3.0,0.0,29.87,1011.0,10.0,,BKN,OVC,,,1600.0,2200.0,,,,,,,,,,66.9,KORD 290251Z 10003KT 10SM BKN016 OVC022 19/17 A2987 RMK AO2 SLP110 6//// T01940167 53014 PNO $,
2020-05-29 04:00:00+00:00,ORD,67.0,61.0,81.33,0.0,0.0,0.0,29.86,1010.7,10.0,,BKN,BKN,OVC,,1700.0,2900.0,10000.0,,,,,,,,,66.9,KORD 290351Z 00000KT 10SM BKN017 BKN029 OVC100 19/16 A2986 RMK AO2 SLP107 T01940161 $,
2020-05-29 05:00:00+00:00,ORD,67.0,61.0,81.33,270.0,3.0,0.0,29.86,,2.5,,BKN,BKN,OVC,,1500.0,2400.0,3500.0,,-RA,,,,,,,66.9,KORD 290442Z 27003KT 2 1/2SM -RA BKN015 BKN024 OVC035 19/16 A2986 RMK AO2 RAB41 T01940161 PNO $,
2020-05-29 06:00:00+00:00,ORD,62.0,61.0,96.18,330.0,19.0,0.0,29.87,1011.2,10.0,24.0,SCT,BKN,OVC,,1500.0,2900.0,3500.0,,,,,,,,,62.1,KORD 290551Z 33019G24KT 10SM SCT015 BKN029 OVC035 17/16 A2987 RMK AO2 RAE05 SLP112 6//// T01670161 10217 20167 402780167 53002 PNO $,
2020-05-29 07:00:00+00:00,ORD,59.0,56.0,89.44,360.0,14.0,0.0,29.88,1011.6,10.0,,SCT,OVC,,,4500.0,6000.0,,,-RA,,,,,,,59.0,KORD 290651Z 36014KT 10SM -RA SCT045 OVC060 15/13 A2988 RMK AO2 LTG DSNT SE AND S RAB34 SLP116 T01500133 PNO $,
2020-05-29 08:00:00+00:00,ORD,59.0,56.0,89.44,30.0,10.0,0.0,29.89,1011.8,10.0,,SCT,BKN,OVC,,4500.0,6000.0,7000.0,,,,,,,,,59.0,KORD 290751Z 03010KT 10SM SCT045 BKN060 OVC070 15/13 A2989 RMK AO2 RAE18 SLP118 T01500133 PNO $,
2020-05-29 09:00:00+00:00,ORD,60.0,52.0,74.57,340.0,6.0,0.0,29.89,1011.8,10.0,,OVC,,,,8000.0,,,,,,,,,,,60.1,KORD 290851Z 34006KT 10SM OVC080 16/11 A2989 RMK AO2 RAB07E37 SLP118 6//// T01560111 51006 PNO $,
2020-05-29 10:00:00+00:00,ORD,61.0,53.0,75.2,0.0,0.0,0.0,29.91,1012.5,10.0,,OVC,,,,9500.0,,,,,,,,,,,61.0,KORD 290951Z 00000KT 10SM OVC095 16/12 A2991 RMK AO2 SLP125 T01610117 PNO $,
2020-05-29 11:00:00+00:00,ORD,61.0,53.0,75.2,160.0,3.0,0.0,29.91,1012.7,10.0,,BKN,BKN,,,10000.0,15000.0,,,,,,,,,,61.0,KORD 291051Z 16003KT 10SM BKN100 BKN150 16/12 A2991 RMK AO2 SLP127 T01610117 $,
2020-05-29 12:00:00+00:00,ORD,62.0,54.0,74.75,260.0,5.0,0.0,29.93,1013.2,10.0,,BKN,BKN,,,12000.0,25000.0,,,,,,,,,,62.1,KORD 291151Z 26005KT 10SM BKN120 BKN250 17/12 A2993 RMK AO2 SLP132 T01670122 10167 20150 51013 $,
2020-05-29 13:00:00+00:00,ORD,62.0,54.0,74.75,240.0,7.0,0.0,29.94,1013.6,10.0,,FEW,SCT,,,12000.0,25000.0,,,,,,,,,,62.1,KORD 291251Z 24007KT 10SM FEW120 SCT250 17/12 A2994 RMK AO2 SLP136 T01670122 $,
2020-05-29 14:00:00+00:00,ORD,64.0,53.0,67.66,250.0,8.0,0.0,29.94,1013.7,10.0,,FEW,FEW,FEW,,2700.0,12000.0,25000.0,,,,,,,,,64.0,KORD 291351Z 25008KT 10SM FEW027 FEW120 FEW250 18/12 A2994 RMK AO2 SLP137 T01780117 $,
2020-05-29 15:00:00+00:00,ORD,66.0,52.0,60.6,260.0,11.0,0.0,29.94,1013.5,10.0,15.0,SCT,SCT,,,3400.0,25000.0,,,,,,,,,,66.0,KORD 291451Z 26011G15KT 10SM SCT034 SCT250 19/11 A2994 RMK AO2 SLP135 T01890111 50003 $,
2020-05-29 16:00:00+00:00,ORD,69.0,53.0,56.7,260.0,11.0,0.0,29.93,1013.2,10.0,16.0,SCT,,,,3700.0,,,,,,,,,,,69.1,KORD 291551Z 26011G16KT 10SM SCT037 21/12 A2993 RMK AO2 SLP132 T02060117 $,
2020-05-29 17:00:00+00:00,ORD,72.0,54.0,53.09,300.0,12.0,0.0,29.93,1013.1,10.0,,FEW,SCT,,,3800.0,5000.0,,,,,,,,,,72.0,KORD 291651Z 30012KT 10SM FEW038 SCT050 22/12 A2993 RMK AO2 SLP131 T02220122 $,
2020-05-29 18:00:00+00:00,ORD,73.0,51.0,46.13,270.0,12.0,0.0,29.94,1013.4,10.0,18.0,SCT,,,,3700.0,,,,,,,,,,,73.0,KORD 291751Z 27012G18KT 10SM SCT037 23/11 A2994 RMK AO2 SLP134 T02280106 10228 20161 55001 $,
2020-05-29 19:00:00+00:00,ORD,74.0,49.0,41.24,310.0,12.0,0.0,29.94,1013.7,10.0,18.0,BKN,,,,5000.0,,,,,,,,,,,73.9,KORD 291851Z 31012G18KT 10SM BKN050 23/09 A2994 RMK AO2 SLP137 T02330094 $,
2020-05-29 20:00:00+00:00,ORD,75.0,48.0,38.43,310.0,15.0,0.0,29.95,1013.9,10.0,,BKN,,,,6000.0,,,,,,,,,,,75.0,KORD 291951Z 31015KT 10SM BKN060 24/09 A2995 RMK AO2 SLP139 T02390089 $,
2020-05-29 21:00:00+00:00,ORD,76.0,49.0,38.57,320.0,16.0,0.0,29.97,1014.6,10.0,,BKN,,,,6000.0,,,,,,,,,,,75.9,KORD 292051Z 32016KT 10SM BKN060 24/09 A2997 RMK AO2 SLP146 T02440094 53012 $,
2020-05-29 22:00:00+00:00,ORD,72.0,49.0,43.97,330.0,13.0,0.0,29.99,1015.2,10.0,,SCT,BKN,,,5000.0,7000.0,,,,,,,,,,72.0,KORD 292151Z 33013KT 10SM SCT050 BKN070 22/09 A2999 RMK AO2 SLP152 T02220094 $,
2020-05-29 23:00:00+00:00,ORD,71.0,49.0,45.33,330.0,13.0,0.0,30.01,1015.8,10.0,,BKN,,,,6500.0,,,,,,,,,,,71.1,KORD 292251Z 33013KT 10SM BKN065 22/09 A3001 RMK AO2 SLP158 T02170094 $,
2020-05-30 00:00:00+00:00,ORD,67.0,47.0,48.56,330.0,17.0,0.0,30.03,1016.7,10.0,,FEW,BKN,,,4800.0,6500.0,,,,,,,,,,66.9,KORD 292351Z 33017KT 10SM FEW048 BKN065 20/08 A3003 RMK AO2 SLP167 T01940083 10244 20194 53021 $,
2020-05-30 01:00:00+00:00,ORD,65.0,47.0,52.06,340.0,14.0,0.0,30.06,1017.7,10.0,,BKN,,,,6000.0,,,,,,,,,,,64.9,KORD 300051Z 34014KT 10SM BKN060 18/08 A3006 RMK AO2 SLP177 T01830083 $,
2020-05-30 02:00:00+00:00,ORD,62.0,46.0,55.51,320.0,8.0,0.0,30.07,1018.0,10.0,,FEW,,,,6000.0,,,,,,,,,,,62.1,KORD 300151Z 32008KT 10SM FEW060 17/08 A3007 RMK AO2 SLP180 T01670078 $,
2020-05-30 03:00:00+00:00,ORD,61.0,46.0,57.72,310.0,7.0,0.0,30.09,1018.6,10.0,,SCT,,,,5000.0,,,,,,,,,,,61.0,KORD 300251Z 31007KT 10SM SCT050 16/08 A3009 RMK AO2 SLP186 T01610078 51017 $,
2020-05-30 04:00:00+00:00,ORD,61.0,46.0,57.72,310.0,7.0,0.0,30.09,1018.8,10.0,,CLR,,,,,,,,,,,,,,,61.0,KORD 300351Z 31007KT 10SM CLR 16/08 A3009 RMK AO2 SLP188 T01610078 $,
2020-05-30 05:00:00+00:00,ORD,60.0,46.0,59.59,320.0,5.0,0.0,30.1,1019.1,10.0,,CLR,,,,,,,,,,,,,,,60.1,KORD 300451Z 32005KT 10SM CLR 16/08 A3010 RMK AO2 SLP191 T01560078 $,
2020-05-30 06:00:00+00:00,ORD,58.0,47.0,66.7,310.0,6.0,0.0,30.11,1019.4,10.0,,CLR,,,,,,,,,,,,,,,57.9,KORD 300551Z 31006KT 10SM CLR 14/08 A3011 RMK AO2 SLP194 T01440083 10194 20144 402440144 51009 $,
2020-05-30 07:00:00+00:00,ORD,58.0,47.0,66.7,320.0,7.0,0.0,30.1,1019.1,10.0,,CLR,,,,,,,,,,,,,,,57.9,KORD 300651Z 32007KT 10SM CLR 14/08 A3010 RMK AO2 SLP191 T01440083 $,
2020-05-30 08:00:00+00:00,ORD,56.0,48.0,74.72,310.0,8.0,0.0,30.11,1019.5,10.0,,CLR,,,,,,,,,,,,,,,55.9,KORD 300751Z 31008KT 10SM CLR 13/09 A3011 RMK AO2 SLP195 T01330089 $,
2020-05-30 09:00:00+00:00,ORD,56.0,48.0,74.72,330.0,7.0,0.0,30.13,1019.9,10.0,,CLR,,,,,,,,,,,,,,,55.9,KORD 300851Z 33007KT 10SM CLR 13/09 A3013 RMK AO2 SLP199 T01330089 53005 $,
2020-05-30 10:00:00+00:00,ORD,55.0,48.0,77.21,330.0,7.0,0.0,30.14,1020.5,10.0,,CLR,,,,,,,,,,,,,,,55.0,KORD 300951Z 33007KT 10SM CLR 13/09 A3014 RMK AO2 SLP205 T01280089 $,
2020-05-30 11:00:00+00:00,ORD,56.0,49.0,77.28,330.0,6.0,0.0,30.16,1021.3,10.0,,FEW,FEW,,,7000.0,25000.0,,,,,,,,,,55.9,KORD 301051Z 33006KT 10SM FEW070 FEW250 13/09 A3016 RMK AO2 SLP213 T01330094 $,
2020-05-30 12:00:00+00:00,ORD,59.0,49.0,69.12,330.0,5.0,0.0,30.17,1021.5,10.0,,FEW,FEW,,,7000.0,25000.0,,,,,,,,,,59.0,KORD 301151Z 33005KT 10SM FEW070 FEW250 15/09 A3017 RMK AO2 SLP215 T01500094 10150 20128 51015 $,
2020-05-30 13:00:00+00:00,ORD,59.0,50.0,72.01,340.0,4.0,0.0,30.18,1021.7,10.0,,FEW,FEW,,,7000.0,25000.0,,,,,,,,,,59.0,KORD 301251Z 34004KT 10SM FEW070 FEW250 15/10 A3018 RMK AO2 SLP217 T01500100 $,
2020-05-30 14:00:00+00:00,ORD,61.0,49.0,64.37,340.0,5.0,0.0,30.19,1022.1,10.0,,FEW,FEW,,,7000.0,25000.0,,,,,,,,,,61.0,KORD 301351Z 34005KT 10SM FEW070 FEW250 16/09 A3019 RMK AO2 SLP221 T01610094 $,
2020-05-30 15:00:00+00:00,ORD,64.0,47.0,53.72,290.0,6.0,0.0,30.18,1021.8,10.0,,SCT,SCT,,,6500.0,25000.0,,,,,,,,,,64.0,KORD 301451Z 29006KT 10SM SCT065 SCT250 18/08 A3018 RMK AO2 SLP218 T01780083 50003 $,
2020-05-30 16:00:00+00:00,ORD,68.0,47.0,46.76,310.0,4.0,0.0,30.17,1021.4,10.0,,SCT,BKN,,,4500.0,6000.0,,,,,,,,,,68.0,KORD 301551Z 31004KT 10SM SCT045 BKN060 20/09 A3017 RMK AO2 SLP214 T02000083 $,
2020-05-30 17:00:00+00:00,ORD,70.0,46.0,42.2,320.0,8.0,0.0,30.17,1021.3,10.0,,BKN,OVC,,,4800.0,6500.0,,,,,,,,,,70.0,KORD 301651Z 32008KT 10SM BKN048 OVC065 21/08 A3017 RMK AO2 SLP213 T02110078 $,
2020-05-30 18:00:00+00:00,ORD,71.0,46.0,40.65,320.0,12.0,0.0,30.16,1021.2,10.0,,SCT,BKN,,,5000.0,7000.0,,,,,,,,,,71.1,KORD 301751Z 32012KT 10SM SCT050 BKN070 22/08 A3016 RMK AO2 SLP212 T02170078 10217 20144 56005 $,
2020-05-30 19:00:00+00:00,ORD,73.0,45.0,36.7,310.0,11.0,0.0,30.16,1021.1,10.0,,SCT,BKN,,,5500.0,7000.0,,,,,,,,,,73.0,KORD 301851Z 31011KT 10SM SCT055 BKN070 23/07 A3016 RMK AO2 SLP211 T02280072 $,
2020-05-30 20:00:00+00:00,ORD,73.0,49.0,42.51,360.0,11.0,0.0,30.16,1021.0,10.0,,BKN,,,,6000.0,,,,,,,,,,,73.0,KORD 301951Z 36011KT 10SM BKN060 23/09 A3016 RMK AO2 SLP210 T02280094 $,
2020-05-30 21:00:00+00:00,ORD,70.0,50.0,49.03,80.0,8.0,0.0,30.16,1021.1,10.0,,SCT,,,,6000.0,,,,,,,,,,,70.0,KORD 302051Z 08008KT 10SM SCT060 21/10 A3016 RMK AO2 SLP211 T02110100 56001 $,
2020-05-30 22:00:00+00:00,ORD,68.0,49.0,50.4,80.0,9.0,0.0,30.16,1021.3,10.0,,FEW,,,,6500.0,,,,,,,,,,,68.0,KORD 302151Z 08009KT 10SM FEW065 20/09 A3016 RMK AO2 SLP213 T02000094 $,
2020-05-30 23:00:00+00:00,ORD,67.0,48.0,50.62,80.0,8.0,0.0,30.16,1021.1,10.0,,FEW,,,,6500.0,,,,,,,,,,,66.9,KORD 302251Z 08008KT 10SM FEW065 19/09 A3016 RMK AO2 SLP211 T01940089 $,
2020-05-31 00:00:00+00:00,ORD,65.0,46.0,50.32,90.0,7.0,0.0,30.17,1021.6,10.0,,FEW,,,,6500.0,,,,,,,,,,,64.9,KORD 302351Z 09007KT 10SM FEW065 18/08 A3017 RMK AO2 SLP216 T01830078 10228 20183 53004 $,
2020-05-31 01:00:00+00:00,ORD,62.0,45.0,53.45,80.0,9.0,0.0,30.19,1022.2,10.0,,FEW,,,,7000.0,,,,,,,,,,,62.1,KORD 310051Z 08009KT 10SM FEW070 17/07 A3019 RMK AO2 SLP222 T01670072 $,
2020-05-31 02:00:00+00:00,ORD,58.0,42.0,55.55,60.0,9.0,0.0,30.22,1023.2,10.0,,CLR,,,,,,,,,,,,,,,57.9,KORD 310151Z 06009KT 10SM CLR 14/06 A3022 RMK AO2 SLP232 T01440056 $,
2020-05-31 03:00:00+00:00,ORD,56.0,43.0,61.81,70.0,7.0,0.0,30.24,1023.9,10.0,,CLR,,,,,,,,,,,,,,,55.9,KORD 310251Z 07007KT 10SM CLR 13/06 A3024 RMK AO2 SLP239 T01330061 53021 $,
2020-05-31 04:00:00+00:00,ORD,55.0,43.0,63.86,60.0,6.0,0.0,30.24,1024.0,10.0,,CLR,,,,,,,,,,,,,,,55.0,KORD 310351Z 06006KT 10SM CLR 13/06 A3024 RMK AO2 SLP240 T01280061 $,
2020-05-31 05:00:00+00:00,ORD,54.0,42.0,63.98,50.0,6.0,0.0,30.25,1024.2,10.0,,CLR,,,,,,,,,,,,,,,54.0,KORD 310451Z 05006KT 10SM CLR 12/06 A3025 RMK AO2 SLP242 T01220056 $,
2020-05-31 06:00:00+00:00,ORD,54.0,45.0,71.5,50.0,4.0,0.0,30.26,1024.4,10.0,,CLR,,,,,,,,,,,,,,,54.0,KORD 310551Z 05004KT 10SM CLR 12/07 A3026 RMK AO2 SLP244 T01220072 10183 20122 402280122 51007 $,
2020-05-31 07:00:00+00:00,ORD,53.0,45.0,73.89,20.0,7.0,0.0,30.27,1025.0,10.0,,CLR,,,,,,,,,,,,,,,53.1,KORD 310651Z 02007KT 10SM CLR 12/07 A3027 RMK AO2 SLP250 T01170072 $,
2020-05-31 08:00:00+00:00,ORD,52.0,46.0,79.92,40.0,13.0,0.0,30.29,1025.6,10.0,,CLR,,,,,,,,,,,,,,,52.0,KORD 310751Z 04013KT 10SM CLR 11/08 A3029 RMK AO2 SLP256 T01110078 $,
2020-05-31 09:00:00+00:00,ORD,51.0,43.0,73.69,60.0,11.0,0.0,30.3,1026.1,10.0,,CLR,,,,,,,,,,,,,,,51.1,KORD 310851Z 06011KT 10SM CLR 11/06 A3030 RMK AO2 SLP261 T01060061 51016 $,
2020-05-31 10:00:00+00:00,ORD,50.0,43.0,76.76,70.0,6.0,0.0,30.32,1026.7,10.0,,CLR,,,,,,,,,,,,,,,50.0,KORD 310951Z 07006KT 10SM CLR 10/06 A3032 RMK AO2 SLP267 T01000061 $,
2020-05-31 11:00:00+00:00,ORD,51.0,40.0,65.38,60.0,6.0,0.0,30.34,1027.4,10.0,,CLR,,,,,,,,,,,,,,,51.1,KORD 311051Z 06006KT 10SM CLR 11/04 A3034 RMK AO2 SLP274 T01060044 $,
2020-05-31 12:00:00+00:00,ORD,53.0,38.0,56.17,80.0,7.0,0.0,30.36,1028.2,10.0,,FEW,,,,25000.0,,,,,,,,,,,53.1,KORD 311151Z 08007KT 10SM FEW250 12/03 A3036 RMK AO2 SLP282 T01170033 10122 20100 53020 $,
2020-05-31 13:00:00+00:00,ORD,56.0,37.0,48.95,80.0,9.0,0.0,30.36,1028.1,10.0,,FEW,,,,25000.0,,,,,,,,,,,55.9,KORD 311251Z 08009KT 10SM FEW250 14/03 A3036 RMK AO2 SLP281 T01330028 $,
2020-05-31 14:00:00+00:00,ORD,57.0,38.0,48.73,70.0,9.0,0.0,30.37,1028.5,10.0,,FEW,,,,25000.0,,,,,,,,,,,57.0,KORD 311351Z 07009KT 10SM FEW250 14/03 A3037 RMK AO2 SLP285 T01390033 $,
2020-05-31 15:00:00+00:00,ORD,59.0,37.0,43.78,110.0,10.0,0.0,30.38,1028.7,10.0,,FEW,,,,25000.0,,,,,,,,,,,59.0,KORD 311451Z 11010KT 10SM FEW250 15/03 A3038 RMK AO2 SLP287 T01500028 53005 $,
2020-05-31 16:00:00+00:00,ORD,61.0,37.0,40.77,100.0,7.0,0.0,30.37,1028.4,10.0,,FEW,,,,25000.0,,,,,,,,,,,61.0,KORD 311551Z 10007KT 10SM FEW250 16/03 A3037 RMK AO2 SLP284 T01610028 $,
2020-05-31 17:00:00+00:00,ORD,62.0,37.0,39.21,110.0,4.0,0.0,30.36,1028.1,10.0,,FEW,,,,25000.0,,,,,,,,,,,62.1,KORD 311651Z 11004KT 10SM FEW250 17/03 A3036 RMK AO2 SLP281 T01670028 $,
2020-05-31 18:00:00+00:00,ORD,63.0,37.0,37.99,70.0,5.0,0.0,30.34,1027.5,10.0,,FEW,,,,25000.0,,,,,,,,,,,63.0,KORD 311751Z 07005KT 10SM FEW250 17/03 A3034 RMK AO2 SLP275 T01720028 10172 20117 58012 $,
2020-05-31 19:00:00+00:00,ORD,65.0,40.0,39.82,70.0,5.0,0.0,30.33,1027.0,10.0,,FEW,FEW,,,6000.0,25000.0,,,,,,,,,,64.9,KORD 311851Z 07005KT 10SM FEW060 FEW250 19/04 A3033 RMK AO2 SLP270 T01830044 $,
2020-05-31 20:00:00+00:00,ORD,67.0,40.0,37.14,100.0,9.0,0.0,30.31,1026.3,10.0,,FEW,FEW,,,6000.0,25000.0,,,,,,,,,,66.9,KORD 311951Z 10009KT 10SM FEW060 FEW250 20/04 A3031 RMK AO2 SLP263 T01940044 $,
2020-05-31 21:00:00+00:00,ORD,69.0,39.0,33.25,90.0,8.0,0.0,30.29,1025.8,10.0,,FEW,FEW,,,6000.0,25000.0,,,,,,,,,,69.1,KORD 312051Z 09008KT 10SM FEW060 FEW250 21/04 A3029 RMK AO2 SLP258 T02060039 56016 $,
2020-05-31 22:00:00+00:00,ORD,68.0,39.0,34.53,80.0,9.0,0.0,30.28,1025.4,10.0,,SCT,,,,25000.0,,,,,,,,,,,68.0,KORD 312151Z 08009KT 10SM SCT250 20/04 A3028 RMK AO2 SLP254 T02000039 $,
2020-05-31 23:00:00+00:00,ORD,68.0,39.0,34.53,110.0,7.0,0.0,30.27,1024.9,10.0,,SCT,,,,25000.0,,,,,,,,,,,68.0,KORD 312251Z 11007KT 10SM SCT250 20/04 A3027 RMK AO2 SLP249 T02000039 $,
2020-06-01 00:00:00+00:00,ORD,67.0,39.0,35.86,110.0,9.0,0.0,30.26,1024.6,10.0,,CLR,,,,,,,,,,,,,,,66.9,KORD 312351Z 11009KT 10SM CLR 19/04 A3026 RMK AO2 SLP246 T01940039 10206 20172 56012 $,
2020-06-01 01:00:00+00:00,ORD,65.0,38.0,36.82,120.0,6.0,0.0,30.26,1024.8,10.0,,SCT,,,,25000.0,,,,,,,,,,,64.9,KORD 010051Z 12006KT 10SM SCT250 18/04 A3026 RMK AO2 SLP248 T01830033 $,
2020-06-01 02:00:00+00:00,ORD,62.0,39.0,42.41,140.0,8.0,0.0,30.26,1024.7,10.0,,SCT,,,,25000.0,,,,,,,,,,,62.1,KORD 010151Z 14008KT 10SM SCT250 17/04 A3026 RMK AO2 SLP247 T01670039 $,
